Interval=	0,01 s
ExcelDateTime=	4,3899352873981479e+004	09-03-2020 8:28:08,312
TimeFormat=	StartOfBlock
ChannelTitle=	Canal 1	Canal 7
Range=	200,0 mV	200,0 mV
UnitName=	 L/s	 L/s
TopValue=	8,0	8,0
BottomValue=	-8,0	-8,0
0:00:07,67	0,2	-0,1	
0:00:07,68	0,2	-0,1	
0:00:07,69	0,2	-0,1	
0:00:07,7	0,2	-0,1	
0:00:07,71	0,2	-0,1	
0:00:07,72	0,2	-0,1	
0:00:07,73	0,2	-0,1	
0:00:07,74	0,2	-0,1	
0:00:07,75	0,2	-0,1	
0:00:07,76	0,2	-0,1	
0:00:07,77	0,2	-0,1	
0:00:07,78	0,2	-0,1	
0:00:07,79	0,2	-0,1	
0:00:07,8	0,2	-0,1	
0:00:07,81	0,2	-0,1	
0:00:07,82	0,2	-0,1	
0:00:07,83	0,2	-0,1	
0:00:07,84	0,2	-0,1	
0:00:07,85	0,2	-0,1	
0:00:07,86	0,2	-0,1	
0:00:07,87	0,2	-0,1	
0:00:07,88	0,2	-0,1	
0:00:07,89	0,2	-0,1	
0:00:07,9	0,2	-0,1	
0:00:07,91	0,2	-0,1	
0:00:07,92	0,2	-0,1	
0:00:07,93	0,2	-0,1	
0:00:07,94	0,2	-0,1	
0:00:07,95	0,2	-0,1	
0:00:07,96	0,2	-0,1	
0:00:07,97	0,2	-0,1	
0:00:07,98	0,2	-0,1	
0:00:07,99	0,2	-0,1	
0:00:08,0	0,2	-0,1	
0:00:08,01	0,2	-0,1	
0:00:08,02	0,2	-0,1	
0:00:08,03	0,2	-0,1	
0:00:08,04	0,2	-0,1	
0:00:08,05	0,2	-0,1	
0:00:08,06	0,2	-0,1	
0:00:08,07	0,2	-0,1	
0:00:08,08	0,2	-0,1	
0:00:08,09	0,2	-0,1	
0:00:08,1	0,2	-0,1	
0:00:08,11	0,2	-0,1	
0:00:08,12	0,2	-0,1	
0:00:08,13	0,2	-0,0	
0:00:08,14	0,2	0,2	
0:00:08,15	0,2	0,2	
0:00:08,16	0,2	0,2	
0:00:08,17	0,2	0,2	
0:00:08,18	0,2	0,3	
0:00:08,19	0,2	0,4	
0:00:08,2	0,2	0,3	
0:00:08,21	0,2	0,8	
0:00:08,22	0,2	0,7	
0:00:08,23	0,2	0,7	
0:00:08,24	0,2	0,8	
0:00:08,25	0,2	0,8	
0:00:08,26	0,2	0,9	
0:00:08,27	0,2	0,9	
0:00:08,28	0,2	1,0	
0:00:08,29	0,2	1,0	
0:00:08,3	0,2	1,1	
0:00:08,31	0,2	1,1	
0:00:08,32	0,2	1,1	
0:00:08,33	0,2	1,2	
0:00:08,34	0,2	1,2	
0:00:08,35	0,2	1,2	
0:00:08,36	0,2	1,2	
0:00:08,37	0,2	1,2	
0:00:08,38	0,2	1,2	
0:00:08,39	0,2	1,2	
0:00:08,4	0,2	1,2	
0:00:08,41	0,2	1,2	
0:00:08,42	0,2	1,2	
0:00:08,43	0,2	1,2	
0:00:08,44	0,2	1,2	
0:00:08,45	0,2	1,2	
0:00:08,46	0,2	1,2	
0:00:08,47	0,2	1,3	
0:00:08,48	0,2	1,2	
0:00:08,49	0,2	1,2	
0:00:08,5	0,2	1,3	
0:00:08,51	0,2	1,3	
0:00:08,52	0,2	1,3	
0:00:08,53	0,2	1,3	
0:00:08,54	0,2	1,3	
0:00:08,55	0,2	1,3	
0:00:08,56	0,2	1,2	
0:00:08,57	0,2	1,2	
0:00:08,58	0,2	1,2	
0:00:08,59	0,2	1,2	
0:00:08,6	0,2	1,2	
0:00:08,61	0,2	1,2	
0:00:08,62	0,2	1,2	
0:00:08,63	0,2	1,2	
0:00:08,64	0,2	1,2	
0:00:08,65	0,2	1,2	
0:00:08,66	0,2	1,1	
0:00:08,67	0,2	1,1	
0:00:08,68	0,2	1,1	
0:00:08,69	0,2	1,1	
0:00:08,7	0,2	1,0	
0:00:08,71	0,2	1,0	
0:00:08,72	0,2	1,0	
0:00:08,73	0,2	1,0	
0:00:08,74	0,2	1,0	
0:00:08,75	0,2	0,9	
0:00:08,76	0,2	0,9	
0:00:08,77	0,2	0,9	
0:00:08,78	0,2	0,8	
0:00:08,79	0,2	0,8	
0:00:08,8	0,2	0,8	
0:00:08,81	0,2	0,7	
0:00:08,82	0,2	0,6	
0:00:08,83	0,2	0,5	
0:00:08,84	0,2	0,6	
0:00:08,85	0,3	0,3	
0:00:08,86	0,3	0,3	
0:00:08,87	0,3	0,3	
0:00:08,88	0,3	0,2	
0:00:08,89	0,3	0,1	
0:00:08,9	0,3	0,1	
0:00:08,91	0,3	0,0	
0:00:08,92	0,3	0,0	
0:00:08,93	0,3	-0,0	
0:00:08,94	0,3	0,0	
0:00:08,95	0,3	-0,1	
0:00:08,96	0,3	-0,1	
0:00:08,97	0,3	-0,0	
0:00:08,98	0,3	-0,1	
0:00:08,99	0,2	-0,1	
0:00:09,0	0,2	-0,1	
0:00:09,01	0,2	-0,1	
0:00:09,02	0,2	-0,1	
0:00:09,03	0,2	-0,1	
0:00:09,04	0,2	-0,1	
0:00:09,05	0,2	-0,1	
0:00:09,06	0,2	-0,1	
0:00:09,07	0,2	-0,1	
0:00:09,08	0,2	-0,1	
0:00:09,09	0,2	-0,1	
0:00:09,1	0,2	-0,1	
0:00:09,11	0,2	-0,1	
0:00:09,12	0,2	-0,1	
0:00:09,13	0,2	-0,1	
0:00:09,14	0,2	-0,1	
0:00:09,15	0,2	-0,1	
0:00:09,16	0,2	-0,1	
0:00:09,17	0,2	-0,1	
0:00:09,18	0,2	-0,1	
0:00:09,19	0,3	-0,1	
0:00:09,2	0,3	-0,1	
0:00:09,21	0,3	-0,1	
0:00:09,22	0,3	-0,1	
0:00:09,23	0,3	-0,1	
0:00:09,24	0,2	-0,1	
0:00:09,25	0,2	-0,1	
0:00:09,26	0,2	-0,1	
0:00:09,27	0,2	-0,1	
0:00:09,28	0,2	-0,1	
0:00:09,29	0,2	-0,1	
0:00:09,3	0,2	-0,1	
0:00:09,31	0,2	-0,1	
0:00:09,32	0,2	-0,1	
0:00:09,33	0,2	-0,1	
0:00:09,34	0,2	-0,1	
0:00:09,35	0,2	-0,1	
0:00:09,36	0,2	-0,1	
0:00:09,37	0,2	-0,1	
0:00:09,38	0,2	-0,1	
0:00:09,39	0,2	-0,1	
0:00:09,4	0,2	-0,1	
0:00:09,41	0,2	-0,1	
0:00:09,42	0,2	-0,1	
0:00:09,43	0,2	-0,1	
0:00:09,44	0,2	-0,1	
0:00:09,45	0,2	-0,1	
0:00:09,46	0,2	-0,1	
0:00:09,47	0,2	-0,1	
0:00:09,48	0,2	-0,1	
0:00:09,49	0,2	-0,1	
0:00:09,5	0,2	-0,1	
0:00:09,51	0,2	-0,1	
0:00:09,52	0,2	-0,1	
0:00:09,53	0,2	-0,1	
0:00:09,54	0,2	-0,1	
0:00:09,55	0,2	-0,1	
0:00:09,56	0,2	-0,1	
0:00:09,57	0,2	-0,1	
0:00:09,58	0,2	-0,1	
0:00:09,59	0,2	-0,1	
0:00:09,6	0,2	-0,1	
0:00:09,61	0,2	-0,1	
0:00:09,62	0,2	-0,1	
0:00:09,63	0,2	-0,1	
0:00:09,64	0,2	-0,1	
0:00:09,65	0,2	-0,1	
0:00:09,66	0,2	-0,1	
0:00:09,67	0,2	-0,1	
0:00:09,68	0,2	-0,1	
0:00:09,69	0,2	-0,1	
0:00:09,7	0,2	-0,1	
0:00:09,71	0,2	-0,1	
0:00:09,72	0,2	-0,1	
0:00:09,73	0,2	-0,1	
0:00:09,74	0,2	-0,1	
0:00:09,75	0,2	-0,1	
0:00:09,76	0,2	-0,1	
0:00:09,77	0,2	-0,1	
0:00:09,78	0,2	-0,1	
0:00:09,79	0,2	-0,1	
0:00:09,8	0,2	-0,1	
0:00:09,81	0,2	-0,1	
0:00:09,82	0,2	-0,1	
0:00:09,83	0,2	-0,1	
0:00:09,84	0,2	-0,1	
0:00:09,85	0,2	-0,1	
0:00:09,86	0,2	-0,1	
0:00:09,87	0,2	-0,1	
0:00:09,88	0,2	-0,1	
0:00:09,89	0,2	-0,1	
0:00:09,9	0,2	-0,1	
0:00:09,91	0,2	-0,1	
0:00:09,92	0,2	-0,1	
0:00:09,93	0,2	-0,1	
0:00:09,94	0,2	-0,1	
0:00:09,95	0,2	-0,1	
0:00:09,96	0,2	-0,1	
0:00:09,97	0,2	-0,1	
0:00:09,98	0,2	-0,1	
0:00:09,99	0,2	-0,1	
0:00:10,0	0,3	-0,1	
0:00:10,01	0,4	-0,1	
0:00:10,02	0,4	-0,1	
0:00:10,03	0,5	-0,1	
0:00:10,04	0,6	-0,1	
0:00:10,05	0,6	-0,1	
0:00:10,06	0,6	-0,1	
0:00:10,07	0,5	-0,1	
0:00:10,08	0,8	-0,1	
0:00:10,09	0,6	-0,1	
0:00:10,1	0,6	-0,1	
0:00:10,11	0,7	-0,1	
0:00:10,12	0,7	-0,1	
0:00:10,13	0,7	-0,1	
0:00:10,14	0,7	-0,1	
0:00:10,15	0,7	-0,1	
0:00:10,16	0,7	-0,1	
0:00:10,17	0,7	-0,1	
0:00:10,18	0,7	-0,1	
0:00:10,19	0,7	-0,1	
0:00:10,2	0,7	-0,1	
0:00:10,21	0,7	-0,1	
0:00:10,22	0,7	-0,1	
0:00:10,23	0,7	-0,1	
0:00:10,24	0,7	-0,1	
0:00:10,25	0,7	-0,1	
0:00:10,26	0,7	-0,1	
0:00:10,27	0,7	-0,1	
0:00:10,28	0,7	-0,1	
0:00:10,29	0,7	-0,1	
0:00:10,3	0,7	-0,1	
0:00:10,31	0,7	-0,1	
0:00:10,32	0,7	-0,1	
0:00:10,33	0,7	-0,1	
0:00:10,34	0,7	-0,1	
0:00:10,35	0,7	-0,1	
0:00:10,36	0,7	-0,1	
0:00:10,37	0,7	-0,1	
0:00:10,38	0,7	-0,1	
0:00:10,39	0,6	-0,1	
0:00:10,4	0,6	-0,1	
0:00:10,41	0,6	-0,1	
0:00:10,42	0,6	-0,1	
0:00:10,43	0,6	-0,1	
0:00:10,44	0,6	-0,1	
0:00:10,45	0,6	-0,1	
0:00:10,46	0,6	-0,1	
0:00:10,47	0,6	-0,1	
0:00:10,48	0,6	-0,1	
0:00:10,49	0,6	-0,1	
0:00:10,5	0,6	-0,1	
0:00:10,51	0,6	-0,1	
0:00:10,52	0,6	-0,1	
0:00:10,53	0,6	-0,1	
0:00:10,54	0,6	-0,1	
0:00:10,55	0,6	-0,1	
0:00:10,56	0,6	-0,1	
0:00:10,57	0,5	-0,1	
0:00:10,58	0,5	-0,1	
0:00:10,59	0,5	-0,1	
0:00:10,6	0,5	-0,1	
0:00:10,61	0,5	-0,1	
0:00:10,62	0,5	-0,1	
0:00:10,63	0,5	-0,1	
0:00:10,64	0,5	-0,1	
0:00:10,65	0,5	-0,1	
0:00:10,66	0,5	-0,1	
0:00:10,67	0,5	-0,1	
0:00:10,68	0,5	-0,1	
0:00:10,69	0,5	-0,1	
0:00:10,7	0,5	-0,1	
0:00:10,71	0,4	-0,1	
0:00:10,72	0,4	-0,1	
0:00:10,73	0,4	-0,1	
0:00:10,74	0,4	-0,1	
0:00:10,75	0,4	-0,1	
0:00:10,76	0,4	-0,1	
0:00:10,77	0,4	-0,1	
0:00:10,78	0,4	-0,1	
0:00:10,79	0,3	-0,1	
0:00:10,8	0,3	-0,1	
0:00:10,81	0,3	-0,1	
0:00:10,82	0,3	-0,1	
0:00:10,83	0,3	-0,1	
0:00:10,84	0,1	-0,1	
0:00:10,85	0,2	-0,1	
0:00:10,86	0,2	-0,1	
0:00:10,87	0,2	-0,1	
0:00:10,88	0,2	-0,1	
0:00:10,89	0,2	-0,1	
0:00:10,9	0,2	-0,1	
0:00:10,91	0,2	-0,1	
0:00:10,92	0,2	-0,1	
0:00:10,93	0,2	-0,1	
0:00:10,94	0,2	-0,1	
0:00:10,95	0,2	-0,1	
0:00:10,96	0,2	-0,1	
0:00:10,97	0,2	-0,1	
0:00:10,98	0,2	-0,1	
0:00:10,99	0,2	-0,1	
0:00:11,0	0,2	-0,1	
0:00:11,01	0,2	-0,1	
0:00:11,02	0,2	-0,1	
0:00:11,03	0,2	-0,1	
0:00:11,04	0,2	-0,1	
0:00:11,05	0,2	-0,1	
0:00:11,06	0,2	-0,1	
0:00:11,07	0,2	-0,1	
0:00:11,08	0,2	-0,1	
0:00:11,09	0,2	-0,1	
0:00:11,1	0,2	-0,1	
0:00:11,11	0,2	-0,1	
0:00:11,12	0,2	-0,1	
0:00:11,13	0,2	-0,1	
0:00:11,14	0,2	-0,1	
0:00:11,15	0,2	-0,1	
0:00:11,16	0,2	-0,1	
0:00:11,17	0,2	-0,1	
0:00:11,18	0,2	-0,1	
0:00:11,19	0,2	-0,1	
0:00:11,2	0,2	-0,1	
0:00:11,21	0,2	-0,1	
0:00:11,22	0,2	-0,1	
0:00:11,23	0,2	-0,1	
0:00:11,24	0,2	-0,1	
0:00:11,25	0,2	-0,1	
0:00:11,26	0,2	-0,1	
0:00:11,27	0,2	-0,1	
0:00:11,28	0,2	-0,1	
0:00:11,29	0,2	-0,1	
0:00:11,3	0,2	-0,1	
0:00:11,31	0,2	-0,1	
0:00:11,32	0,2	-0,1	
0:00:11,33	0,2	-0,1	
0:00:11,34	0,2	-0,1	
0:00:11,35	0,2	-0,1	
0:00:11,36	0,2	-0,1	
0:00:11,37	0,2	-0,1	
0:00:11,38	0,2	-0,1	
0:00:11,39	0,2	-0,1	
0:00:11,4	0,2	-0,1	
0:00:11,41	0,2	-0,1	
0:00:11,42	0,2	-0,1	
0:00:11,43	0,2	-0,1	
0:00:11,44	0,2	-0,1	
0:00:11,45	0,2	-0,1	
0:00:11,46	0,2	-0,1	
0:00:11,47	0,2	-0,1	
0:00:11,48	0,2	-0,1	
0:00:11,49	0,2	-0,1	
0:00:11,5	0,2	-0,1	
0:00:11,51	0,2	-0,1	
0:00:11,52	0,2	-0,1	
0:00:11,53	0,2	-0,1	
0:00:11,54	0,2	-0,1	
0:00:11,55	0,2	-0,1	
0:00:11,56	0,2	-0,1	
0:00:11,57	0,2	-0,1	
0:00:11,58	0,4	-0,1	
0:00:11,59	-0,1	-0,1	
0:00:11,6	0,4	-0,1	
0:00:11,61	0,1	-0,1	
0:00:11,62	0,2	-0,1	
0:00:11,63	0,2	-0,1	
0:00:11,64	0,2	-0,1	
0:00:11,65	0,2	-0,1	
0:00:11,66	0,2	-0,1	
0:00:11,67	0,2	-0,1	
0:00:11,68	0,2	-0,1	
0:00:11,69	0,2	-0,1	
0:00:11,7	0,2	-0,1	
0:00:11,71	0,2	-0,1	
0:00:11,72	0,2	-0,1	
0:00:11,73	0,2	-0,1	
0:00:11,74	0,2	-0,1	
0:00:11,75	0,2	-0,1	
0:00:11,76	0,2	-0,1	
0:00:11,77	0,2	-0,1	
0:00:11,78	0,2	-0,1	
0:00:11,79	0,2	-0,1	
0:00:11,8	0,2	-0,1	
0:00:11,81	0,2	-0,1	
0:00:11,82	0,2	-0,1	
0:00:11,83	0,2	-0,1	
0:00:11,84	0,2	-0,1	
0:00:11,85	0,2	-0,1	
0:00:11,86	0,2	-0,1	
0:00:11,87	0,2	-0,1	
0:00:11,88	0,2	-0,1	
0:00:11,89	0,2	-0,1	
0:00:11,9	0,2	-0,1	
0:00:11,91	0,2	-0,1	
0:00:11,92	0,2	-0,1	
0:00:11,93	0,2	-0,1	
0:00:11,94	0,2	-0,1	
0:00:11,95	0,2	-0,1	
0:00:11,96	0,2	-0,1	
0:00:11,97	0,2	-0,1	
0:00:11,98	0,2	-0,1	
0:00:11,99	0,2	-0,1	
0:00:12,0	0,2	-0,1	
0:00:12,01	0,2	-0,1	
0:00:12,02	0,2	-0,1	
0:00:12,03	0,2	-0,1	
0:00:12,04	0,2	-0,1	
0:00:12,05	0,2	-0,1	
0:00:12,06	0,2	-0,1	
0:00:12,07	0,2	-0,1	
0:00:12,08	0,2	-0,1	
0:00:12,09	0,2	-0,1	
0:00:12,1	0,2	-0,1	
0:00:12,11	0,2	-0,1	
0:00:12,12	0,2	-0,1	
0:00:12,13	0,2	-0,1	
0:00:12,14	0,2	-0,1	
0:00:12,15	0,2	-0,1	
0:00:12,16	0,2	-0,1	
0:00:12,17	0,2	-0,1	
0:00:12,18	0,2	-0,1	
0:00:12,19	0,2	-0,1	
0:00:12,2	0,2	-0,1	
0:00:12,21	0,2	-0,1	
0:00:12,22	0,2	-0,1	
0:00:12,23	0,2	-0,1	
0:00:12,24	0,2	-0,1	
0:00:12,25	0,2	-0,1	
0:00:12,26	0,2	-0,1	
0:00:12,27	0,2	-0,1	
0:00:12,28	0,2	-0,1	
0:00:12,29	0,2	-0,1	
0:00:12,3	0,2	-0,1	
0:00:12,31	0,2	-0,1	
0:00:12,32	0,2	-0,1	
0:00:12,33	0,2	-0,1	
0:00:12,34	0,2	-0,1	
0:00:12,35	0,2	-0,1	
0:00:12,36	0,2	-0,1	
0:00:12,37	0,2	-0,1	
0:00:12,38	0,2	-0,1	
0:00:12,39	0,2	-0,1	
0:00:12,4	0,2	-0,1	
0:00:12,41	0,2	-0,1	
0:00:12,42	0,2	-0,1	
0:00:12,43	0,2	-0,1	
0:00:12,44	0,2	-0,1	
0:00:12,45	0,2	-0,1	
0:00:12,46	0,2	-0,1	
0:00:12,47	0,2	-0,1	
0:00:12,48	0,2	-0,1	
0:00:12,49	0,2	-0,1	
0:00:12,5	0,2	-0,1	
0:00:12,51	0,2	-0,1	
0:00:12,52	0,2	-0,1	
0:00:12,53	0,2	-0,1	
0:00:12,54	0,2	-0,1	
0:00:12,55	0,2	-0,1	
0:00:12,56	0,2	-0,1	
0:00:12,57	0,2	-0,1	
0:00:12,58	0,2	-0,1	
0:00:12,59	0,2	-0,1	
0:00:12,6	0,2	-0,1	
0:00:12,61	0,2	-0,1	
0:00:12,62	0,2	-0,1	
0:00:12,63	0,2	-0,1	
0:00:12,64	0,2	-0,1	
0:00:12,65	0,2	-0,1	
0:00:12,66	0,2	-0,1	
0:00:12,67	0,2	-0,1	
0:00:12,68	0,2	-0,1	
0:00:12,69	0,2	-0,1	
0:00:12,7	0,2	-0,1	
0:00:12,71	0,2	-0,1	
0:00:12,72	0,2	-0,1	
0:00:12,73	0,2	-0,1	
0:00:12,74	0,2	-0,1	
0:00:12,75	0,2	-0,1	
0:00:12,76	0,2	-0,1	
0:00:12,77	0,2	-0,1	
0:00:12,78	0,2	-0,1	
0:00:12,79	0,2	-0,1	
0:00:12,8	0,2	-0,1	
0:00:12,81	0,2	-0,1	
0:00:12,82	0,2	-0,1	
0:00:12,83	0,2	-0,1	
0:00:12,84	0,2	-0,1	
0:00:12,85	0,2	-0,1	
0:00:12,86	0,2	-0,1	
0:00:12,87	0,2	-0,1	
0:00:12,88	0,2	-0,1	
0:00:12,89	0,2	-0,1	
0:00:12,9	0,2	-0,1	
0:00:12,91	0,2	-0,1	
0:00:12,92	0,2	-0,1	
0:00:12,93	0,2	-0,1	
0:00:12,94	0,2	-0,1	
0:00:12,95	0,2	-0,1	
0:00:12,96	0,2	-0,1	
0:00:12,97	0,2	-0,1	
0:00:12,98	0,2	-0,1	
0:00:12,99	0,2	-0,1	
0:00:13,0	0,2	-0,0	
0:00:13,01	0,2	0,1	
0:00:13,02	0,2	0,1	
0:00:13,03	0,2	0,1	
0:00:13,04	0,2	0,1	
0:00:13,05	0,2	0,1	
0:00:13,06	0,2	0,1	
0:00:13,07	0,2	0,1	
0:00:13,08	0,2	0,1	
0:00:13,09	0,2	0,2	
0:00:13,1	0,2	0,2	
0:00:13,11	0,2	0,2	
0:00:13,12	0,2	0,2	
0:00:13,13	0,2	0,2	
0:00:13,14	0,2	0,2	
0:00:13,15	0,2	0,2	
0:00:13,16	0,2	0,2	
0:00:13,17	0,2	0,2	
0:00:13,18	0,2	0,2	
0:00:13,19	0,2	0,3	
0:00:13,2	0,2	0,3	
0:00:13,21	0,2	0,4	
0:00:13,22	0,2	0,3	
0:00:13,23	0,2	0,5	
0:00:13,24	0,2	0,5	
0:00:13,25	0,2	0,5	
0:00:13,26	0,2	0,6	
0:00:13,27	0,2	0,6	
0:00:13,28	0,2	0,6	
0:00:13,29	0,2	0,7	
0:00:13,3	0,2	0,7	
0:00:13,31	0,2	0,7	
0:00:13,32	0,2	0,8	
0:00:13,33	0,2	0,8	
0:00:13,34	0,2	0,8	
0:00:13,35	0,2	0,8	
0:00:13,36	0,2	0,9	
0:00:13,37	0,2	0,9	
0:00:13,38	0,2	0,8	
0:00:13,39	0,2	0,9	
0:00:13,4	0,2	0,9	
0:00:13,41	0,2	0,9	
0:00:13,42	0,2	0,9	
0:00:13,43	0,2	0,9	
0:00:13,44	0,2	0,9	
0:00:13,45	0,2	1,0	
0:00:13,46	0,2	0,9	
0:00:13,47	0,2	1,0	
0:00:13,48	0,2	1,0	
0:00:13,49	0,2	1,0	
0:00:13,5	0,2	1,0	
0:00:13,51	0,2	1,0	
0:00:13,52	0,2	1,0	
0:00:13,53	0,2	1,0	
0:00:13,54	0,2	1,0	
0:00:13,55	0,2	1,0	
0:00:13,56	0,2	1,0	
0:00:13,57	0,2	1,0	
0:00:13,58	0,2	1,0	
0:00:13,59	0,2	1,0	
0:00:13,6	0,2	1,0	
0:00:13,61	0,2	1,0	
0:00:13,62	0,2	1,0	
0:00:13,63	0,2	1,0	
0:00:13,64	0,2	0,9	
0:00:13,65	0,2	0,9	
0:00:13,66	0,2	0,9	
0:00:13,67	0,2	0,9	
0:00:13,68	0,2	0,9	
0:00:13,69	0,2	0,9	
0:00:13,7	0,2	0,9	
0:00:13,71	0,2	0,9	
0:00:13,72	0,2	0,9	
0:00:13,73	0,2	0,9	
0:00:13,74	0,2	0,9	
0:00:13,75	0,2	0,9	
0:00:13,76	0,2	0,9	
0:00:13,77	0,2	0,9	
0:00:13,78	0,2	0,8	
0:00:13,79	0,2	0,8	
0:00:13,8	0,2	0,8	
0:00:13,81	0,2	0,8	
0:00:13,82	0,2	0,8	
0:00:13,83	0,2	0,8	
0:00:13,84	0,2	0,8	
0:00:13,85	0,2	0,8	
0:00:13,86	0,2	0,8	
0:00:13,87	0,2	0,8	
0:00:13,88	0,2	0,8	
0:00:13,89	0,2	0,8	
0:00:13,9	0,2	0,8	
0:00:13,91	0,2	0,7	
0:00:13,92	0,2	0,7	
0:00:13,93	0,3	0,6	
0:00:13,94	0,4	0,6	
0:00:13,95	0,5	0,4	
0:00:13,96	0,5	0,4	
0:00:13,97	0,5	0,4	
0:00:13,98	0,5	0,4	
0:00:13,99	0,5	0,4	
0:00:14,0	0,5	0,4	
0:00:14,01	0,5	0,3	
0:00:14,02	0,6	0,3	
0:00:14,03	0,6	0,3	
0:00:14,04	0,6	0,3	
0:00:14,05	0,6	0,3	
0:00:14,06	0,6	0,3	
0:00:14,07	0,6	0,3	
0:00:14,08	0,6	0,3	
0:00:14,09	0,6	0,3	
0:00:14,1	0,6	0,3	
0:00:14,11	0,6	0,3	
0:00:14,12	0,5	0,2	
0:00:14,13	0,7	0,2	
0:00:14,14	0,7	0,2	
0:00:14,15	0,6	0,2	
0:00:14,16	0,7	0,1	
0:00:14,17	0,7	0,1	
0:00:14,18	0,7	0,0	
0:00:14,19	0,8	0,0	
0:00:14,2	0,8	-0,0	
0:00:14,21	0,8	-0,0	
0:00:14,22	0,8	-0,2	
0:00:14,23	0,8	-0,1	
0:00:14,24	0,8	-0,1	
0:00:14,25	0,8	-0,1	
0:00:14,26	0,8	-0,1	
0:00:14,27	0,8	-0,1	
0:00:14,28	0,8	-0,1	
0:00:14,29	0,8	-0,1	
0:00:14,3	0,8	-0,1	
0:00:14,31	0,8	-0,1	
0:00:14,32	0,7	-0,1	
0:00:14,33	0,7	-0,1	
0:00:14,34	0,7	-0,1	
0:00:14,35	0,7	-0,1	
0:00:14,36	0,7	-0,1	
0:00:14,37	0,7	-0,1	
0:00:14,38	0,7	-0,1	
0:00:14,39	0,7	-0,1	
0:00:14,4	0,7	-0,1	
0:00:14,41	0,7	-0,1	
0:00:14,42	0,7	-0,1	
0:00:14,43	0,7	-0,1	
0:00:14,44	0,7	-0,1	
0:00:14,45	0,7	-0,1	
0:00:14,46	0,7	-0,1	
0:00:14,47	0,7	-0,1	
0:00:14,48	0,7	-0,1	
0:00:14,49	0,7	-0,1	
0:00:14,5	0,7	-0,1	
0:00:14,51	0,6	-0,1	
0:00:14,52	0,6	-0,1	
0:00:14,53	0,6	-0,1	
0:00:14,54	0,6	-0,1	
0:00:14,55	0,6	-0,1	
0:00:14,56	0,6	-0,1	
0:00:14,57	0,6	-0,1	
0:00:14,58	0,6	-0,1	
0:00:14,59	0,6	-0,1	
0:00:14,6	0,6	-0,1	
0:00:14,61	0,6	-0,1	
0:00:14,62	0,6	-0,1	
0:00:14,63	0,6	-0,1	
0:00:14,64	0,6	-0,1	
0:00:14,65	0,6	-0,1	
0:00:14,66	0,6	-0,1	
0:00:14,67	0,6	-0,1	
0:00:14,68	0,6	-0,1	
0:00:14,69	0,6	-0,1	
0:00:14,7	0,6	-0,1	
0:00:14,71	0,6	-0,1	
0:00:14,72	0,6	-0,1	
0:00:14,73	0,5	-0,1	
0:00:14,74	0,5	-0,1	
0:00:14,75	0,5	-0,1	
0:00:14,76	0,5	-0,1	
0:00:14,77	0,5	-0,1	
0:00:14,78	0,5	-0,1	
0:00:14,79	0,5	-0,1	
0:00:14,8	0,5	-0,1	
0:00:14,81	0,5	-0,1	
0:00:14,82	0,5	-0,1	
0:00:14,83	0,5	-0,1	
0:00:14,84	0,5	-0,1	
0:00:14,85	0,5	-0,1	
0:00:14,86	0,5	-0,1	
0:00:14,87	0,5	-0,1	
0:00:14,88	0,5	-0,1	
0:00:14,89	0,5	-0,1	
0:00:14,9	0,5	-0,1	
0:00:14,91	0,5	-0,1	
0:00:14,92	0,5	-0,1	
0:00:14,93	0,5	-0,1	
0:00:14,94	0,5	-0,1	
0:00:14,95	0,4	-0,1	
0:00:14,96	0,4	-0,1	
0:00:14,97	0,4	-0,1	
0:00:14,98	0,4	-0,1	
0:00:14,99	0,4	-0,1	
0:00:15,0	0,4	-0,1	
0:00:15,01	0,4	-0,1	
0:00:15,02	0,4	-0,1	
0:00:15,03	0,4	-0,1	
0:00:15,04	0,4	-0,1	
0:00:15,05	0,4	-0,1	
0:00:15,06	0,4	-0,1	
0:00:15,07	0,4	-0,1	
0:00:15,08	0,4	-0,1	
0:00:15,09	0,4	-0,1	
0:00:15,1	0,4	-0,1	
0:00:15,11	0,4	-0,1	
0:00:15,12	0,4	-0,1	
0:00:15,13	0,4	-0,1	
0:00:15,14	0,4	-0,1	
0:00:15,15	0,4	-0,1	
0:00:15,16	0,4	-0,1	
0:00:15,17	0,4	-0,1	
0:00:15,18	0,4	-0,1	
0:00:15,19	0,4	-0,1	
0:00:15,2	0,3	-0,1	
0:00:15,21	0,3	-0,1	
0:00:15,22	0,3	-0,1	
0:00:15,23	0,3	-0,1	
0:00:15,24	0,3	-0,1	
0:00:15,25	0,3	-0,1	
0:00:15,26	0,3	-0,1	
0:00:15,27	0,3	-0,1	
0:00:15,28	0,3	-0,1	
0:00:15,29	0,3	-0,1	
0:00:15,3	0,3	-0,1	
0:00:15,31	0,3	-0,1	
0:00:15,32	0,3	-0,1	
0:00:15,33	0,3	-0,1	
0:00:15,34	0,3	-0,1	
0:00:15,35	0,3	-0,1	
0:00:15,36	0,3	-0,1	
0:00:15,37	0,3	-0,1	
0:00:15,38	0,3	-0,1	
0:00:15,39	0,3	-0,1	
0:00:15,4	0,3	-0,1	
0:00:15,41	0,3	-0,1	
0:00:15,42	0,3	-0,1	
0:00:15,43	0,3	-0,1	
0:00:15,44	0,3	-0,1	
0:00:15,45	0,3	-0,1	
0:00:15,46	0,3	-0,1	
